timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2561,0.037476,-0.080933,0.997681,-4.089355,-3.417969,2.868652
2572,0.080933,-0.087158,0.954224,-4.455566,-2.929688,3.906250
2582,0.119019,-0.025635,1.023315,-4.394531,-3.173828,4.211426
2591,0.087769,-0.143188,0.974243,-4.089355,-3.540039,4.150391
2601,0.145386,0.008667,1.130493,-3.967285,-4.150391,3.295898
2611,0.000000,-0.198120,0.988892,-3.723145,-5.126953,2.441406
2621,0.004761,-0.001709,1.056885,-3.173828,-5.493164,1.037598
2633,0.018555,-0.096313,0.971191,-2.014160,-5.310059,-1.037598
2644,-0.010132,-0.175049,0.924438,-1.525879,-5.432129,-1.770020
2653,0.009277,-0.198730,0.882080,-1.770020,-5.187988,-1.953125
2663,0.000488,-0.198730,0.839233,-1.831055,-5.187988,-2.075195
2672,0.027710,-0.171143,0.930786,-2.136230,-5.004883,-2.380371
2682,0.018433,-0.129028,0.907104,-2.380371,-4.760742,-3.295898
2692,0.012085,-0.177002,0.943726,-2.319336,-5.126953,-3.662109
2701,0.032715,-0.091431,1.080933,-1.953125,-4.760742,-4.028320
2711,0.077637,-0.209229,1.065186,-1.220703,-4.516602,-3.845215
2722,0.084717,-0.149048,1.004028,-0.427246,-5.310059,-3.479004
2731,0.090332,-0.275635,0.994507,-0.183105,-5.310059,-2.929688
2741,0.077515,-0.103394,1.116089,-0.244141,-5.187988,-2.624512
2751,0.037476,-0.306885,0.958374,-0.305176,-4.699707,-1.831055
2761,-0.020630,-0.104248,0.974121,-0.793457,-4.516602,-1.098633
2771,0.009766,-0.209473,0.953735,-1.281738,-4.272461,0.000000
2782,-0.049805,-0.025146,0.946167,-3.295898,-3.295898,2.380371
2792,-0.063232,-0.152832,0.986206,-3.540039,-3.234863,3.784180
2802,-0.046631,0.002441,1.125610,-3.417969,-2.685547,4.699707
2811,-0.020996,-0.086060,1.130005,-2.868652,-3.051758,5.249023
2821,-0.036987,-0.081421,1.032227,-2.380371,-3.051758,5.981445
2830,-0.035278,-0.092285,1.112915,-1.892090,-3.112793,6.896973
2842,-0.021240,-0.272461,0.958130,-0.976562,-2.563477,8.422852
2852,-0.041260,-0.203613,0.878296,-1.159668,-2.075195,9.460449
2862,-0.085571,-0.062622,0.914795,-1.464844,-1.708984,10.192871
2871,-0.111694,-0.124023,0.924194,-1.708984,-1.403809,10.437012
2881,-0.156982,-0.204224,0.853149,-2.136230,-1.525879,10.192871
2891,-0.203857,0.043579,1.008423,-2.258301,-1.708984,9.094238
2900,-0.167236,-0.255493,0.933228,-1.831055,-1.770020,7.995605
2910,-0.191406,-0.139160,1.009766,-1.647949,-1.586914,7.019043
2922,-0.231445,-0.192505,0.950317,-1.770020,-0.610352,5.371094
2932,-0.219238,-0.003662,1.050415,-1.342773,0.061035,5.126953
2942,-0.188843,-0.195068,1.026733,-0.671387,1.342773,4.394531
2952,-0.201050,-0.265259,0.949341,-0.610352,1.831055,3.723145
